country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
Argentina,01-01-1980,46.546375366,,2736690,591,,,,,,1237.939121285,,,10.240400995,,,,,,,,,,,,,,,,3.098958333,,,,,,,,2.607150078,,,40.8,24.573,8.722,68.564,28024803,4795885,,,
Argentina,01-01-1986,46.546740771,,2736690,591,3.857313128,,,,,1328.234909439,,,11.235589709,,,,,,,,,,,,,,,,2.313678749,106213829787.234,,,,,,,1.261549950,,,42.8,22.404,8.34,70.119,30748326,4475419,,,
Argentina,01-01-1987,46.546740771,,2736690,591,3.998919952,,,,,1412.396212984,,,11.406645619,,,,,,,,,,,,,,,,2.284386880,109029439252.336,,,,,,,1.282299995,,,45.3,22.232,8.157,70.564,31216453,4419313,,,
Argentina,01-01-1991,46.647592530,12.796991987,2736690,591,3.381299036,,,92.4921875,8.42,1346.502722200,105906.6,253691.6131,12.097008795,,,,,,5.008236547,11.205540935,,,,,,,0,,1.506926555,189719984268.485,,,,,,,,,,46.8,21.844,7.536,72.319,33105763,4195162,,,
Argentina,01-01-1992,46.682305997,12.730269048,2736690,591,3.712536146,,,92.829452515,9.01,1408.740422694,107921.1,258597.7407,12.266016611,,,,,,5.547922134,11.801109922,,,,,,,0.002992874,,1.421222233,228778917308.17,,,,,,,,,,45.5,21.683,7.595,72.43,33568285,4181937,,,
Argentina,01-01-1993,46.717019465,12.663546109,2736690,591,3.956404557,,,93.166046143,9.68,1494.390964416,110256.5,259460.8354,12.433721028,,,,,,8.015138006,14.281856119,,,,,,,0.029527065,,1.422802901,236741715015.015,,,,,,,,,,44.9,21.57,7.631,72.565,34027240,4167656,,,
Argentina,01-01-1994,46.752829148,12.596823170,2736690,591,4.055469236,,,93.501274109,9.97,1572.834183119,111909.9,263189.7417,12.602339322,,,,,,8.126437228,14.900792418,,,,,,,0.043705951,,1.457038533,257440000000,,,,,,,,,,45.9,21.419,7.403,73.172,34488696,4152439,,,
Argentina,01-01-1995,46.788273425,12.530100231,2736690,591,4.280636007,,,93.834465027,10.18,1643.330259076,112886.7,266004.086,12.769480650,,,,,,8.054357652,15.511230692,,,,,,,0.086277081,,1.473073107,258031750000,,,,,,,,,,48.9,20.974,7.535,73.133,34946110,4136222,,,
Argentina,01-01-1996,46.823717703,12.463377292,2736690,591,4.526610334,-0.101317152,0.210325092,94.164939880,8.64,1721.138685688,122545.9,275749.709,12.931447113,,,,0.417490005,,8.171787775,15.165547644,0.165690050,0.167988479,,,,,0.141954704,,1.241227264,272149750000,0.111376882,0.373912305,0.075552642,0.190395042,0.518067420,0.277094334,3.731980085,,,49.5,20.449,7.541,73.307,35389362,4117198,0.391903371,0.196296215,
Argentina,01-01-1997,46.857700361,12.396654353,2736690,591,4.623712497,,,94.492012024,9.72,1839.821681785,126118.7,280720.3822,13.087332142,,,,0.419589996,,8.690086356,15.014221861,,,,,,,0.280339882,,1.140139111,292859000000,,,,,,,,,,49.1,19.985,7.778,73.09,35815971,4095914,,,
Argentina,01-01-1998,46.892413828,12.329931413,2736690,591,4.721180706,-0.203481600,0.188628212,94.815002441,9.62,1958.038754242,132669.9,286322.0268,13.239787846,,,,0.411309987,,9.030526186,15.098800545,0.328712493,0.205459833,,,,,0.83076668,,1.136318022,298948250000,-0.134649590,0.345668405,-0.038881578,0.192366451,0.521346211,0.271897495,4.039869785,,,50.7,19.738,7.651,73.474,36233195,4072973,0.308850229,0.204596475,
Argentina,01-01-1999,46.922377032,12.263208474,2736690,591,4.764832308,,,95.133155823,8.79,2023.461579480,134502,292407.6634,13.393197987,,,,0.453370005,,9.076124336,16.743685697,,,,,,,3.284481956,,1.220359548,283523000000,,,,,,,4.521679878,,,49.8,19.674,7.615,73.722,36653031,4049427,,,
Argentina,01-01-2000,46.958186715,12.196485535,2736690,591,4.953989559,-0.172407657,0.199174166,95.680473328,9.85,2077.539573358,132265.5,294271.3913,13.545843336,,,,0.438840002,,9.622603502,16.832888377,-0.028038694,0.203009099,,,,,7.038683086,,1.148822677,284203750000,0.095823877,0.313380271,-0.214404494,0.160872713,0.182292387,0.234316275,4.580309868,4.49895144,,51.1,19.366,7.6,73.926,37070774,4025145,0.418346971,0.192720860,
Argentina,01-01-2001,46.993265587,12.080871418,2736690,591,4.847805383,,,95.511063467,11.51,2108.990402021,125255.2,288040.6186,13.695556676,,,,0.424609989,,9.324898794,16.992352903,,,,,,,9.780807285,,1.184233542,268696750000,,,,,,,4.833740234,4.59210253,,53.3,18.983,7.549,74.186,37480493,3999543,,,8.348342808
Argentina,01-01-2002,47.031267699,11.965257300,2736690,591,8.477262126,-0.417055726,0.179225132,96.096000671,11.62,2003.667517416,117462.1,284403.3884,13.843375757,,,,0.388859987,,9.818958347,19.677170644,-0.228479072,0.178269044,,,,,10.88212438,,1.091880479,97724004251.8602,-0.776545405,0.286041707,-0.761098087,0.174584195,-0.880716562,0.208488584,4.017340183,4.03350496,,53.8,18.756,7.518,74.408,37885028,3974139,0.260062754,0.161941558,9.423247622
Argentina,01-01-2003,47.174981456,11.849643182,2736690,591,7.818917345,-0.479976803,0.170875371,96.297950745,10.82,2169.487543864,127653.5,306433.5855,13.987029587,,,,0.410129994,,12.518779700,19.837302988,-0.034219984,0.182855949,,,,,11.91369655,,1.060895057,127586973492.177,-0.359838128,0.282846570,-0.777115822,0.172536686,-0.691475630,0.181478024,3.535049915,3.77215648,,51,18.453,7.864,74.08,38278164,3948010,0.349125266,0.163783163,7.751155564
Argentina,01-01-2004,47.318695212,11.734029064,2736690,591,7.094094993,-0.414409548,0.159383267,96.505371094,9.29,2282.822563185,141376.4,322315.2629,14.129768443,,,,0.403759986,,13.100779899,16.876341637,0.015197393,0.187831998,,,,,16.03668411,,0.883295359,164657930452.787,-0.610934913,0.278957605,-0.767380178,0.165950462,-0.698035300,0.188767731,3.486520052,3.74438357,,48.5,18.352,7.48,74.855,38668796,3921016,0.362040877,0.158287629,6.046218687
Argentina,01-01-2005,47.473736521,11.618414947,2736690,591,7.021814422,-0.377738357,0.159238786,96.725265503,9.64,2397.486533382,145995.4,325978.7317,14.276553428,,,,0.420740008,,13.103175646,,-0.097979061,0.176186949,,,,,17.72058337,,0.847154784,198737095012.282,-0.041774943,0.270123899,-0.557991087,0.162952051,-0.525074363,0.162090942,3.860009909,3.91339946,,47.8,18.353,7.423,75.139,39070501,3894938,0.269231617,0.156367287,5.625727779
Argentina,01-01-2006,47.553394794,11.502800829,2736690,591,7.131571620,-0.331238538,0.149062812,96.964408875,9.18,2362.853105989,154917.5,340578.7653,14.425035718,,,,0.452160001,,12.878886695,,-0.033916309,0.181448862,,,175.8,,20.9272021,,0.788233877,232557260817.308,0.001967763,0.245767415,-0.577015638,0.152060285,-0.614566982,0.189805984,4.128210068,4.01898909,,46.4,18.194,7.369,75.433,39476851,3868731,0.403436542,0.127720386,5.347437734
Argentina,01-01-2007,47.491093255,11.387186711,2736690,591,7.328945763,-0.372122079,0.154729992,97.224395752,7.72,2443.844135151,162820.2,352851.0732,14.570927288,,,,0.460070014,,12.448268448,,-0.012532503,0.206051856,,,,,25.94663294,2.98,0.792548175,287530508430.568,0.097796634,0.239249796,-0.601472259,0.153202802,-0.635693550,0.197246730,4.462600231,4.25491619,,46.3,18.005,7.748,75.006,39876111,3841665,0.448621333,0.128329992,5.364113800
Argentina,01-01-2008,46.423562771,11.271572593,2736690,591,6.934055006,-0.434875011,0.153572157,97.501602173,7.65,2759.513270288,167231.8,357380.4391,14.716233479,,,,0.470550001,,13.317846357,,-0.123509347,0.216380104,,,,,28.11262348,,0.762756475,361558037110.419,-0.087755688,0.241307944,-0.699731648,0.149569333,-0.702629447,0.204289660,4.844409943,4.50854683,,45,17.812,7.467,75.641,40273769,3813926,0.358895928,0.127596229,5.887206633
Argentina,01-01-2009,45.430209487,11.155958475,2736690,591,6.931803057,-0.445475101,0.153026298,97.792205811,8.59,2716.598215264,156567.5,336630.902,14.866257413,,,,0.583980024,,12.383041559,,-0.294032037,0.198930070,,,,,34,,0.886508577,332976484577.619,-0.234854579,0.241539121,-0.694468081,0.143581703,-0.830836773,0.185040712,5.531050205,5.66982841,,43.8,17.849,7.41,75.936,40684338,3787305,0.280091494,0.113063045,6.493899366
Argentina,01-01-2010,46.138912336,11.040344358,2736690,591,6.476888402,-0.355230033,0.156813934,98.82,8.79,2877.652653313,167226.3,342496.5143,14.904301547,,-8.566028720,,0.561039984,,12.853042690,,-0.111791946,0.204734981,0.588557065,,176.1,,45,3.1,0.814878105,423627422092.49,-0.084797867,0.239330947,-0.598094225,0.144613743,-0.742940903,0.186796233,5.019710064,5.56834269,,43.7,17.87,7.661,75.721,40788453,3732551,0.361670136,0.112328812,5.800469259
Argentina,01-01-2011,45.791960361,10.958712898,2736690,591,6.063559013,-0.364098519,0.146023944,99.034286499,8.83,2929.075028556,176641.6,352870.3484,15.077151596,,-7.773405236,,0.565970004,,12.663627701,,-0.072361067,0.203929737,,,,,51,,0.764287094,530158122010.442,0.158993661,0.238522351,-0.563123286,0.134700432,-0.701964378,0.177598774,5.290629864,5.68117285,,42.7,17.806,7.51,76.124,41261490,3717660,0.344941825,0.111646034,6.047580077
Argentina,01-01-2012,45.581304422,10.877081438,2736690,591,5.969318358,-0.445909202,0.137697056,99.143798828,8.61,3000.603523266,177955.3,357872.7655,15.249542696,,-6.748195554,,0.634909987,,12.952841513,,-0.206967011,0.201149002,,,,,55.8,3.05,0.784824721,545982375701.128,0.103040546,0.219665527,-0.623034239,0.142120630,-0.897686779,0.192174211,5.345829964,6.13485479,,41.4,17.729,7.394,76.467,41733271,3705497,0.295209914,0.111649998,6.311920675
Argentina,01-01-2013,44.921931238,10.795449978,2736690,591,5.921596186,-0.434015781,0.138090417,99.285774231,8.91,2967.376558052,183255.7,366978.6016,15.421160234,,-5.485839182,,0.618489981,,12.452902756,,-0.253538549,0.198292583,,,,,59.9,,0.837736430,552025140252.246,0.065314263,0.225787356,-0.656233191,0.143709019,-0.928134799,0.190107152,5.436610222,6.22042274,,41.1,17.632,7.494,76.491,42202935,3693179,0.276987880,0.110258207,7.247288159
Argentina,01-01-2014,44.283020729,10.713818518,2736690,591,5.972422727,-0.549443066,0.134030491,100,9.79,3074.702070566,179600.7,365636.2677,15.591645382,,-11.600698770,,0.593959987,,12.610966607,24.569780858,-0.110760383,0.206943452,,,,,64.7,2.986475,0.878100919,526319673731.638,-0.005121871,0.192247406,-0.866434515,0.156036824,-1.066149592,0.198224083,5.361440182,6.3273077,,41.8,17.504,7.447,76.755,42669500,3679391,0.345339060,0.126920462,7.537819838
Argentina,01-01-2016,43.479495303,10.600396830,2736690,591,6.331663232,-0.298964888,0.136510596,99.899742126,9.38,,183158.7,375694.4541,15.928135083,,-7.006039843,,0.558149993,,12.097283641,26.179916483,0.219068825,0.199749023,,,,61.458333333,70.96898082,2.962629,0.813140078,557532320662.955,0.197749898,0.203295976,-0.320517689,0.160967916,-0.347571164,0.197488070,5.545489788,5.59118652,,42.3,16.824,7.947,76.308,43590368,3649822,0.493365467,0.125269637,6.011233587
Argentina,01-01-2017,42.986381359,10.559836883,2736690,591,6.324743119,-0.308798343,0.123801619,100,10.37,,179267.3,379420.2746,16.094190793,,0.455892832,,0.556309998,,10.939623860,24.282532042,0.135000482,0.199835479,0.611,,88.2,65.085833333,74.29490687,,0.856137916,643628393281.364,0.162541434,0.209813088,-0.238357037,0.154258609,-0.196299896,0.191425934,5.454319954,6.59935713,,41.4,16.206,7.692,76.833,44044811,3634137,0.528666615,0.125743672,5.259380765
Argentina,01-01-2018,42.371536308,10.520373152,2736690,591,7.549179198,-0.098668173,0.126671717,99.993736267,10.52,,176894.6,378187.3624,16.258510098,,4.564409099,,0.494349986,,9.992390084,22.687780625,0.028094053,0.200503990,0.617366731,,,65.272916667,77.7,2.89,0.732300348,524819892360.176,0.006809914,0.208318025,-0.219662562,0.146176517,-0.195977628,0.191480890,4.877739906,5.96251631,,41.7,15.187,7.68,76.999,44494502,3617403,0.539418399,0.127886236,5.367725685
Argentina,01-01-2019,42.590779263,10.480178610,2736690,591,7.693501886,-0.106940247,0.134961605,100,10.74,,168162,374523.504,16.420826619,,12.103969649,,0.478130013,,10.594397515,22.036480927,-0.120677568,0.211166546,,126,,64.595833333,79.94695203,,0.699696134,447754683615.225,-0.097864307,0.223971575,-0.427303702,0.148520514,-0.453079700,0.190103382,4.777599812,6.05942106,,43.3,14.783,7.6,77.284,44938712,3599141,0.571178675,0.122207336,5.155823421
Argentina,01-01-2020,43.029265171,10.440714878,2736690,591,5.578817238,-0.163780659,0.143402383,100,9.84,,154535.9,361433.0173,16.580892611,,-7.635174216,,0.541540027,,10.865896382,25.840530764,-0.253818214,0.231793165,0.602144718,,,65.2775,85.51438646,,0.734492612,385740508436.965,-0.072026245,0.226481333,-0.487334788,0.146567494,-0.498344272,0.202663422,5.279640198,6.6165266,,42.7,14.125,8.509,75.892,45376763,3579773,0.585294366,0.127261952,5.366813844
Argentina,01-01-2021,43.102346155,10.400763952,2736690,,4.632097347,-0.422272921,0.159935042,100,,,,,16.738741692,,-11.883816371,,0.517639995,,11.468518283,22.833976288,-0.389672071,0.231412396,,,,71.567916667,87.15070683,,0.630928835,487902572164.348,0.000468279,0.229793489,-0.476669818,0.155328095,-0.631172717,0.206776097,4.647600174,,,42.4,13.902,8.955,75.39,45808747,3559798,0.611695528,0.129503071,4.622678556
Argentina,01-01-2022,,,,,5.685401249,-0.447030485,0.158160314,,,,,,,,-10.073728693,,,,,,-0.282877296,0.244467124,,,,71.772916667,88.37535691,2.8,0.411211299,631133384439.944,-0.009163282,0.226615027,-0.480682313,0.161117271,-0.697565734,0.212983131,,,,40.7,,,,46234830,3538352,0.543526769,0.127700910,
Armenia,01-01-1999,46.469968388,11.691218827,28470,562,18.100215351,,,,8.36,1259.813538863,3103,5607.687095,112.610818405,0.648245760,38.773667437,,0.214000002,,,,,,,,,,0.970737757,,3.697374231,1845482173.02732,,,,,,,2.235189915,,,36.2,13.265,8.261,70.257,3206030,1123810,,,2.807210601
Armenia,01-01-2001,46.645591851,11.676571830,28470,562,23.040664234,,,100,5.42,1235.823694685,3602,6101.5304,110.050333685,3.145904647,21.782152080,6.096078512,0.279870003,,,,,,,,,,1.631094667,,3.127249385,2118467913.37873,,,,,,,2.469439983,1.33908558,,35.4,12.157,8.344,70.932,3133133,1115865,,,2.808689767
Armenia,01-01-2002,48.858447489,11.669265894,28470,562,20.876743819,-0.778165162,0.217465132,98,8.9,1208.037134501,3118.7,5773.022041,109.063470320,1.060049293,18.347069280,6.387334525,0.252550006,,,,-0.045769267,0.232496977,,,,,1.960405046,,2.697714749,2376335048.39976,-0.255784124,0.392881572,-0.438531369,0.209525004,0.056333646,0.236241996,2.135040045,1.17184055,,34.8,12.19,8.593,71.018,3105037,1110485,-0.444421142,0.169131875,2.222195384
Armenia,01-01-2003,50.720056200,11.661959958,28470,562,21.733430007,-0.649022400,0.199369460,99.106910706,9.81,1292.110312824,3495.4,6201.786082,108.328134879,4.721553366,15.516987589,8.917256436,0.321090013,,,,-0.197253704,0.259703934,,,,,4.575217225,,2.728372214,2807061008.69084,0.236966237,0.330509543,-0.302864641,0.212129742,0.167570353,0.195296124,2.145040035,1.20635736,,33,12.482,8.573,71.436,3084102,1106052,-0.467406183,0.167301029,
Armenia,01-01-2004,52.862662452,11.654654022,28470,562,23.725100605,-0.703455329,0.193281010,99.094436646,8.71,1409.771523724,3763.8,6592.301523,107.683350896,6.961261359,11.624816000,13.362691231,0.256590009,,13.996405647,16.955998846,-0.118263446,0.267923802,,,,,4.899008571,,2.741996705,3576615240.41616,-0.116337486,0.316001296,-0.481950611,0.198606133,0.109250002,0.200131208,2.486730099,1.29411483,,37.5,12.822,8.919,71.421,3065745,1102503,-0.572165549,0.175275072,2.707335411
Armenia,01-01-2005,56.375131718,11.647348086,28470,562,20.573962088,-0.683349848,0.158279598,99.8,6.49,1488.557208706,4460.9,7316.871064,107.033579206,0.638928002,14.316145939,13.933803449,0.257609993,,14.335663409,18.146440522,-0.142497808,0.202614337,,,,,5.252983352,,2.871931363,4900469511.10191,-0.066335395,0.300349623,-0.388776749,0.180818662,0.089062668,0.164673850,2.712029934,1.47841108,,36,13.033,8.914,71.792,3047246,1098898,-0.591363311,0.179001063,1.903357983
Armenia,01-01-2006,61.693010186,11.640042150,28470,562,19.982312206,-0.669232607,0.148111165,99.113693237,7.65,1602.848980633,4489.2,7717.00474,106.304390587,2.892356625,11.381492457,11.659923820,0.240569994,,14.395986559,17.148219299,-0.261502922,0.179332033,,,,,5.631787777,,2.947613156,6384452066.5146,-0.261023760,0.273782998,-0.544567347,0.149325967,0.292330682,0.178195521,2.715770006,1.58640754,,29.7,11.759,9.063,71.987,3026486,1094408,-0.742222786,0.131582052,2.610287540
Armenia,01-01-2007,61.534949069,11.632736214,28470,562,18.665737201,-0.745891690,0.149928808,99.153785706,7.02,1730.798866859,5204.4,8366.146581,105.528380752,4.407360896,12.694744461,11.426877035,0.211070001,,15.962531729,17.042425380,-0.381906569,0.200821310,,,,,6.021253397,2.14,3.042574701,9206301269.79164,0.150905833,0.262691110,-0.496518046,0.149590656,0.265207171,0.177306652,3.018939972,1.61389112,,31.2,12.578,9.117,72.327,3004393,1089423,-0.759377897,0.130854413,2.562913707
Armenia,01-01-2008,61.426062522,11.625430277,28470,562,17.028238581,-0.712412357,0.139559701,99.211112976,6.4,1626.991296233,5685.5,8886.002523,104.791745697,8.949953354,10.434914653,9.361702721,0.224380001,,17.321758732,21.139685170,-0.177952588,0.204996213,,,,,6.21,,3.395579363,11662040713.8753,-0.006853028,0.263591170,-0.337751359,0.144820258,0.300939858,0.166111618,3.172729969,1.48813355,,29.2,13.038,9.387,72.398,2983421,1084772,-0.857629657,0.132598445,3.251301652
