country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
High income,01-01-2003,37.743134622,29.256911208,35445471.104,,9.845716466,,,99.817601495,7.343290680,8820.093778881,13069861.818516,15837106.181757,31.668788791,2.052751802,,,2.250867215,66.720095948,14.934516523,26.529967559,,,,,,,48.832972465,,2.481557869,32123363956699.7,,,,,,,5.085664988,6.267526984,,,11.792144492,8.529776958,78.029891172,1122515138,255300743,,,
High income,01-01-2004,36.460247919,29.280241330,35445252.881,,10.599884352,,,99.790150170,7.533549764,8954.274190460,13209657.27283,16033713.380353,31.868070706,2.142089646,,,2.200428736,67.527827298,14.960868947,26.069389542,,,,,,,54.043049652,,2.499008156,35770309886950.3,,,,,,,5.046380043,6.305309572,,,11.753078367,8.284843591,78.456835562,1129571825,252905397,,,
High income,01-01-2005,36.875946168,29.303498911,35445121.657,,11.382985322,,,99.795041020,7.756304799,9120.213243019,13256910.784322,16044921.367971,32.077231445,2.560161323,,,2.214070842,67.630740410,15.640135251,26.187055043,,,,,,,57.813278804,,2.508614201,37829846771041.5,,,,,,,4.911794901,6.336008519,,,11.657273406,8.414365105,78.571112781,1136981371,250669662,,,
High income,01-01-2006,36.777164581,29.327158367,35444506.032,,12.038925326,,,99.831823224,8.191164539,9135.042683231,13201018.6068,16038831.603901,32.318414876,2.495958513,,,2.241331714,65.969380509,16.085939443,25.915115758,,,,,,,60.555788526,,2.498806652,39961525167019.7,,,,,,,4.874439955,6.366491996,,,11.862011459,8.257670341,78.889104256,1145510251,248901030,,,
High income,01-01-2007,36.382855077,29.350291450,35444526.407,,12.911132962,,,99.826943417,8.448439794,9225.025215184,13365230.371925,16222077.335494,32.580256222,2.771760587,,,2.242231063,65.818326141,16.178798736,25.670404792,,,,,,,65.920184536,3.435416667,2.475401794,43754245600209.2,,,,,,,4.684530020,6.388782799,,,11.974977093,8.288306938,79.119222621,1154791752,247357481,,,
High income,01-01-2008,36.079882056,29.385868477,35429552.009,,13.554080632,,,99.841129404,8.955131031,9183.848915384,13096255.973867,15905352.476012,32.865479973,4.552160169,,,2.318024830,72.885749148,15.656504701,26.978566934,,,,,,,68.078655496,,2.568791772,46622467342703.6,,,,,,,4.872985125,6.604633268,,,12.000263002,8.353335999,79.279280681,1164409232,245930725,,,
High income,01-01-2009,35.815032419,29.408156115,35430601.311,,12.942348595,,,99.876288932,9.527441164,8783.874152743,12354107.898673,15118792.540789,33.108863570,1.561813174,,,2.385669633,85.247213418,14.083665354,29.727138252,,,,,,,69.393255577,,2.823767207,43665289317606.3,,,,,,,5.059020042,7.252962807,,,11.751541574,8.264964330,79.575833160,1173066945,244433257,,,
High income,01-01-2010,35.446908999,29.430121648,35432036.312,,13.233464020,,,99.886094612,9.747451073,9157.490376637,12887172.878439,15682130.076124,33.316152242,2.020012701,,,2.366410341,91.213105308,14.232578647,29.772574380,,,,,,,71.501698452,3.456274510,2.788699275,45764260594016.4,,,,,,,5.297860146,7.203212387,,,11.617708236,8.314179658,79.760762628,1180459116,242764326,,,2.3
High income,01-01-2011,35.891414430,29.471062616,35432466.713,,13.654660740,,,99.895792941,10.205172018,9049.243675560,12666917.357993,15595168.508188,33.457284010,3.335535088,,,2.372975069,97.263945031,14.616747791,28.837909005,,,,,,,72.038393136,,2.695822374,49420915501761.6,,,,,,,5.041315079,7.295381481,,,11.420603308,8.353352428,80.032392159,1185474102,241361116,,,2.3
High income,01-01-2012,35.530952994,29.512085272,35432740.815,,13.932355694,,,99.916047151,10.740100159,8989.599379986,12522106.257447,15472305.930137,33.642390500,2.585324328,,,2.397621339,100.374357417,14.727848470,28.844112915,,,,,,,74.797701915,3.4488,2.632661149,49446936532750,,,,,,,4.866670132,7.318926156,,,11.371341145,8.479382919,80.152023739,1192042103,240623084,,,2.2
High income,01-01-2013,35.096095855,29.552179100,35434127.075,,14.527621123,,,99.915971889,11.167201107,8989.369118688,12611681.634887,15502529.283014,33.832311474,1.478286157,,,2.394161664,100.674434185,15.157775429,28.231522791,,,,,,,76.201243595,,2.522063870,50053500714034.2,,,,,,,4.913929939,7.313202659,,,11.047316989,8.495627277,80.343409000,1198818424,239958339,,,2.1
High income,01-01-2014,35.141425085,29.593094921,35434525.916,,15.249494721,,,99.934074874,11.402050397,8930.522686149,12411919.08177,15373837.808128,34.025748781,1.025148030,,,2.488034528,104.539692000,15.329238521,27.902973849,,,,,,,77.895457831,3.512126706,2.442959139,51135722778258.5,,,,,,,4.930570126,7.466604859,,,11.084686174,8.436019893,80.598915281,1205686277,239307489,,,2
High income,01-01-2015,34.385907610,29.634778519,35434006.657,,15.468382746,,,99.938652581,11.443460963,,12370867.601794,15347386.288731,34.216965350,0.309364548,,,2.503317643,105.132476572,15.448099904,27.631483101,,,,,,,79.369161774,,2.446141742,48269197364265.6,,,,,,,4.906715155,7.629821793,,,10.974561767,8.734991815,80.484032384,1212444178,238526717,,,2.2
High income,01-01-2016,34.195055079,29.660472402,35444118.587,,15.413679759,,,99.948793515,11.655805556,,12276032.900256,15234951.649707,34.402179674,0.491747008,,,2.560787412,107.307329419,15.374072682,27.413644444,,,,,,,83.729766354,3.553666830,2.371295033,49296300074775,,,,,,,4.811540127,7.722250805,,,10.860321018,8.688259297,80.642481853,1219354936,237707432,,,2.3
High income,01-01-2017,35.021379120,29.660400577,35443399.607,,15.985162351,,,99.966164380,12.083138672,,12200901.367397,15229361.061655,34.577503247,1.585588017,,,2.598134275,106.913550530,15.740221702,27.102235960,,,,,,,85.316648137,,2.340590926,51568259173072.6,,,,,,,4.780539989,7.678541600,,,10.576401934,8.865417336,80.682280733,1225544265,236696280,,,2.3
High income,01-01-2018,34.621195013,29.667152401,35444070.136,,16.376372078,,,99.966077596,12.523184441,,12221420.260403,15298924.515073,34.745128883,1.812951565,,,2.679939564,107.660896370,15.275639585,27.025631987,,,,,,,86.923443830,3.457924528,2.338183812,54836830985504,,,,,,,4.675159931,7.652130547,,,10.347956658,8.920754974,80.769041601,1231508785,235588925,,,2.2
High income,01-01-2019,34.741515559,29.675010742,35444024.143,,16.726870002,,,99.972638090,12.923880296,,11869050.116716,14961014.958146,34.891916646,1.610767873,,,2.759284786,109.492924448,15.229528537,27.251972264,,,,,,,88.249351552,,2.402701727,55313082529074.3,,,,,,,4.681735039,7.816104707,,,10.105081136,8.895937535,80.984292136,1236709936,234205534,,,2.2
High income,01-01-2020,34.459858744,29.683941676,35443200.724,,14.772857015,,,99.978123926,13.981455702,,10864997.070492,13880327.541665,35.034051007,0.568137177,,,2.948654141,131.454442892,15.213082631,34.795431212,,,,,,,89.444195837,,2.594007104,53962245346670.1,,,,,,,4.876560211,9.210569064,,,9.757366086,9.842708851,80.080865264,1241718902,232841472,,,2.6
High income,01-01-2021,34.826857225,29.840878601,35266437.488,,15.438501360,,,99.978338773,,,,,35.196879651,2.498333333,,,2.938105742,126.926006700,16.181890266,33.338700993,,,,,58.280769231,,90.169002544,,2.476078057,60245547578675.2,,,,,,,4.986499786,,,,9.738245623,10.020653166,79.923922994,1241268556,230479223,,,2.7
Low & middle income,01-01-2000,37.310556932,32.849966775,93250566.742,,9.056880861,,,73.625614268,29.801063098,950.424929708,10139747.416045,16834120.692648,53.809368343,4.165404423,,,0.640874504,,,,,,,,,,1.419447152,,1.963984468,6011297746425.22,,,,,,,3.343394995,2.008482549,,,23.914342020,8.511462847,65.536207417,5017754094,3010802168,,,
Low & middle income,01-01-2001,37.348360252,32.787354779,93249631.942,,9.405643751,,,74.247061351,29.360038357,970.245919187,10461682.279837,17199852.528657,54.612524371,5.167239961,,,0.668754941,,,,,,,,,,2.019280736,,2.037190098,6069515357132.69,,,,,,,3.470605016,2.019856738,,,23.622002998,8.430436685,65.925398476,5092597797,3028996697,,,
Low & middle income,01-01-2002,37.390235493,32.725428322,93246740.168,,10.016871581,,,74.752470114,29.035525384,1013.092692785,10849988.601733,17712791.633128,55.413499450,4.268709323,,,0.720537091,,,,,,,,,,3.415590455,,2.089557827,6221839794629.11,,,,,,,3.242840052,1.982303305,,,23.264904314,8.355379762,66.244300922,5167128185,3044111277,,,
Low & middle income,01-01-2003,37.297660364,32.660179125,93253323.758,,9.247006948,,,75.848167097,28.013660521,1084.549327231,11749704.856512,18839831.003623,56.203523025,5.128994994,,,0.774343256,,,,,,,,,,4.478999683,,2.048546105,7004472564895.29,,,,,,,3.382760048,2.042386552,,,22.910992861,8.264074835,66.572829794,5241165329,3057834113,,,
Low & middle income,01-01-2004,37.282173904,32.546020219,93400083.441,,9.897973833,,,75.832832756,26.545856988,1158.547651068,12719151.46405,20005588.334934,56.907075435,4.688408848,,,0.801858068,,,,,,,,,,5.749065167,,1.990965917,8304623323852.93,,,,,,,3.339619994,2.061871770,,,22.699715623,8.200253834,66.805811839,5315125594,3070194630,,,
Low & middle income,01-01-2005,37.202016005,32.482180954,93402956.983,,9.636895025,,,76.799805384,25.454481831,1225.463141594,13646458.170225,21134231.460285,57.696784621,6.421296482,,,0.837973647,,10.735530657,,,,,,,,6.784431727,,1.952628636,9876738756472.03,,,,,,,3.534215093,2.096576697,,,22.491647638,8.113585058,67.204173642,5389050292,3081337594,,,
Low & middle income,01-01-2006,37.254966700,32.420448553,93503360.745,,9.404588411,,,77.579831066,24.755274085,1321.582375488,14578574.380212,22205488.179913,58.420339028,6.099142477,,,0.879392245,,11.267694102,,,,,,,,8.329348804,,1.900641718,11711654285112.7,,,,,,,3.821379900,2.147459306,,,22.231880712,8.049273035,67.602024554,5462498035,3091828170,,,
Low & middle income,01-01-2007,37.314804368,32.358249475,93503112.558,,9.508519253,,,78.368320981,23.844245985,1416.831674775,15475011.214679,23286811.981851,59.198571936,6.311934593,,,0.893614458,,11.779881769,,,,,,,,10.865010179,2.410891089,1.870031957,14457806825837,,,,,,,3.603149891,2.177516622,,,22.156071951,8.000220867,67.882703109,5535250735,3101740946,,,
Low & middle income,01-01-2008,37.266663372,32.296277202,93502206.777,,9.417258578,,,79.221121050,23.436062822,1456.602016478,15953145.392288,23896273.998667,59.988936083,10.445557945,,,0.964429301,,12.052267498,,,,,,,,13.567056025,,1.886811654,17286652530726.6,,,,,,,3.859465003,2.299230556,,,22.067048678,7.981883248,68.069451294,5609097906,3110545756,,,
Low & middle income,01-01-2009,37.305424532,32.234890696,93499598.418,,8.716449902,,,79.485166810,23.394788236,1489.174145872,16362071.531108,24330742.432033,60.794576781,4.210773566,,,1.044731829,,11.515701769,,,,,,,,16.410465705,,2.093537558,16888677826347.2,,,,,,,4.019999981,2.541161297,,,21.894278548,7.858648982,68.497815451,5684268515,3119288193,,,
Low & middle income,01-01-2010,37.437510395,32.172279071,93500540.473,,8.481360480,,,80.209020472,22.479741530,1615.325050922,17591125.597224,25813995.033852,61.612599862,4.156727227,,,1.114799352,,11.868543033,,,,,,,,19.918044970,2.575728155,1.933474814,20548129220173.3,,,,,,,3.679970026,2.447290848,,,21.718974321,7.796257343,68.798196741,5760811387,3128061519,,,
Low & middle income,01-01-2011,37.469661103,32.110231018,93501119.997,,8.238036785,,,81.513183129,21.713948015,1726.801787284,18781990.744189,27154702.288375,62.453520463,6.107427146,,,1.122589842,,12.144053693,,,,,,,,22.799149844,,1.826423750,24226805704811.9,,,,,,,3.761201859,2.497208663,,,21.882983998,7.681333731,69.167278460,5839474111,3138710857,,,
Low & middle income,01-01-2012,37.491357974,32.006025692,93624859.088,,8.245954312,,,82.053762506,21.579788471,1779.566905351,19332864.235,27787349.948863,63.229721098,5.014114643,,,1.223298784,,12.041153305,,,,,,,,25.279158035,2.593495146,1.875973494,25783904736644.7,,,,,,,3.703721166,2.565041501,,,22.018966993,7.591606652,69.490490476,5919873728,3149955431,,,6.8
Low & middle income,01-01-2013,37.548391217,31.945336442,93621700.709,,8.328219468,,,82.986440480,21.701452401,1859.337394869,19895263.019,28440485.16405,64.094612655,4.698320123,,,1.196348969,,11.907218420,,,,,,,,27.382983301,,1.905458384,27290219800329.4,,,,,,,3.782660007,2.644442146,,,21.461547558,7.501731340,69.818293047,6000646643,3160044504,,,
Low & middle income,01-01-2014,37.529610492,31.883914253,93620682.388,,8.614574652,,,83.586823429,21.695209541,1908.220144482,20194597.152,28851057.713683,64.955313344,3.589220166,,,1.335503961,,11.593133879,,,,,,,,29.777873314,2.603315676,1.922856634,28219109566497,,,,,,,3.824160099,2.699467212,,,21.340323368,7.420206008,70.147991653,6081160760,3168663169,,,5.6
Low & middle income,01-01-2015,37.581567835,31.820733320,93624834.528,,8.605801197,,,84.465154889,21.737076827,,20008374.912,28751125.731475,65.803868184,3.163464574,,,1.355717071,,11.421884165,,,,,,,,32.409817788,,1.920119268,26754191796270.8,,,,,,,3.853980064,2.791784799,,,20.713767339,7.350439250,70.439165637,6160876270,3175682926,,,5.7
Low & middle income,01-01-2016,37.607591796,31.774579228,93624520.368,,8.465529200,,,85.880407282,21.990669971,,20146301.188,28999876.064197,66.652614342,2.952495412,,,1.395560330,,11.199513592,,,,,,,,35.190708839,2.5534055,1.926644988,26958491510323.7,,,,,,,3.767617464,2.716898368,,,20.799585622,7.288623179,70.724712324,6240319049,3182122603,,,
Low & middle income,01-01-2017,37.637627377,31.705196578,93617953.453,,8.413008366,,,86.884897415,22.000548771,,20716381.032,29731286.239862,67.511989206,3.647046567,,,1.346915925,,11.341100888,,,,,,,,37.726998162,,1.860887668,29635037484767.9,,,,,,,3.789769888,2.737238705,,,20.276074776,7.233666156,70.966483417,6320334263,3188205926,,,
Low & middle income,01-01-2018,37.656533369,31.651776457,93617989.443,,8.661459931,,,87.943165896,22.058153010,,21553786.3975,30714545.100347,68.352639563,3.238015589,,,1.420107884,,11.340408533,,,,,,,,41.744598771,2.576415094,1.784256895,31407572198498.7,,,,,,,3.699539900,2.717547543,,,19.687367355,7.216494855,71.250649095,6399036689,3193050690,,,
Low & middle income,01-01-2019,37.644562616,31.595556337,93617193.774,,8.624237609,,,88.318097187,22.508084800,,21860472.61,31142998.047546,69.176320107,2.741763825,,,1.471815945,,10.934945850,,,,,,,,47.067973812,,1.800092356,32161964423657,,,,,,,3.606653214,2.753832768,,,19.294598252,7.201715274,71.454671513,6476092964,3196766085,,,
Low & middle income,01-01-2020,37.707171776,31.541482070,93614092.497,,6.637579508,,,88.675332559,23.462813344,,21383256.243,30726544.685918,69.968057974,2.963549921,,,1.636684120,,10.634964837,,,,,,,,53.848692359,,1.890171759,31016572707362.3,,,,,,,4.008609772,3.026790498,,,18.646818915,7.692592729,70.763236702,6549996251,3199079465,,,
Low & middle income,01-01-2021,37.717996270,31.480368574,93629196.564,,6.837269967,,,89.801479707,,,,,70.692022498,4.222789620,,,,,10.888210842,,,,,,23.815384615,,57.813693966,,1.727425349,36577654820988.3,,,,,,,3.691380024,,,,18.293284718,8.484168951,69.718501613,6618837270,3198703003,,,
Low income,01-01-2000,38.976891571,23.193568658,14471940,,6.416826918,,,15.809194410,77.050082928,,156945.237652,702576.605854,26.436917234,3.607311233,,,,,,,,,,,,,0.078776213,,4.195465467,186809318474.339,,,,,,,2.646709919,1.382699394,,,42.484826789,13.626962982,53.214812494,382593480,278404530,,,
Low income,01-01-2001,39.206973219,23.082222743,14471940,,6.157238561,,,16.545765810,77.056348942,,162517.451617,700560.260286,27.150768591,4.249055188,,,,,,,,,,,,,0.120970595,,4.370397093,186699196459.671,,,,,,,3.001124978,1.673180527,,,42.179062166,13.268782435,53.729475441,392924294,284916089,,,
Low income,01-01-2002,39.326782332,22.970876828,14471940,,6.240505902,,,17.229599120,77.671679686,,161348.832257,732131.95283,27.969428978,3.300121753,,,,,,,,,,,,,0.289827769,,4.289705736,201094326992.533,,,,,,,2.896229982,1.761871321,,,41.811817690,12.923991345,54.213809234,404771898,292541775,,,
Low income,01-01-2003,39.724893734,22.859831036,14471750,,5.708095699,,,18.973665214,77.799936860,,168692.453164,764591.236514,28.829466443,6.489432087,,,,,,,,,,,,,0.419329518,,4.329852050,219463200028.277,,,,,,,,1.921906874,,,41.390170702,12.315792274,55.309587475,417212831,300600412,,,
Low income,01-01-2004,39.419279145,22.517331723,14620309.922,,7.082743733,,,19.780126675,77.949594026,,174600.106363,772421.0835,29.366981773,3.994384008,,,,,,,,,,,,,0.579843960,,4.204269583,257711816421.335,,,,,,,3.147949934,1.747352953,,,41.027706113,11.965846069,55.793774140,429354375,308318393,,,
Low income,01-01-2005,39.904999176,22.407046542,14620355.092,,7.369689204,,,19.523939645,77.547325102,,192793.730225,816697.510734,30.224068377,8.448726423,,,,,,,,,,,,,0.863083514,,3.612836546,308501631373.174,,,,,,,,1.696630573,,,40.681391840,11.581489607,56.392413682,441886612,316127916,,,
Low income,01-01-2006,40.089084134,22.296751382,14620407.252,,7.500321147,,,22.045080823,77.173371665,,201912.750212,826769.121272,31.142294408,7.310676136,,,,,,,,,,,,,1.134376744,,3.410539488,356636633411.267,,,,,,,2.830970049,1.528807057,,,40.414205970,11.095517439,57.247705597,455313027,324391552,,,
Low income,01-01-2007,40.264026599,22.186450555,14620463.665,,7.627625285,,,23.568336494,77.948853713,,197405.364679,843665.266648,32.079062795,7.928663849,,,,,,,,,,,,,2.142742552,2.194090909,3.362370800,429218011041.139,,,,,,,,1.563061018,,,40.103796145,10.694610331,57.928820818,469010772,333014209,,,
Low income,01-01-2008,40.319589473,22.076292799,14620425.89,,8.046590398,,,23.113112075,77.008538285,,211118.762288,876132.664452,33.011403746,11.677982715,,,,,,,,,,,,,2.119755970,,3.199744845,514563539383.999,,,,,,,2.723119974,1.366465716,,,39.689274385,10.337251424,58.503457610,482640782,340972571,,,
Low income,01-01-2009,40.548845227,21.966029051,14620458.284,,7.358308449,,,24.665518173,78.764695086,,196252.771108,869042.541499,33.966728905,5.006273615,,,,,,,,,,,,,2.778005154,,3.422376802,528452839604.879,,,,,,,3.091085076,1.469072688,,,39.302983141,9.923998258,59.219105816,496609143,349179573,,,
Low income,01-01-2010,40.783222477,21.854801077,14621136.055,,7.917696717,,,26.173680773,78.478230824,,196253.707224,887449.893335,34.942381979,4.397413832,,,,,,,,,,,,,3.429677353,2.322857143,3.165533846,594157764345.532,,,,,,,2.721950054,1.316069751,,,38.881612690,9.629416620,59.725139451,510897321,357420438,,,9.6
Low income,01-01-2011,40.985282554,21.716492422,14621419.05,,12.595547449,,,26.748945142,79.682928891,,181921.827189,874055.975073,35.940856849,7.622822628,,,,,,,,,,,,,3.907095911,,,432139521562.834,,,,,,,3.077620029,1.030916179,,,38.436129282,9.302114090,60.304912009,525506329,366091151,,,10.2
Low income,01-01-2012,41.013022267,21.397245258,14745349.142,,12.852584976,,,29.838495964,78.932007953,,170273.61,846526.180611,36.621894863,6.831787034,,,,,,,,,,,,,4.747373573,2.372105263,1.890706531,410092006489.203,,,,,,,2.759584904,1.119472096,,,37.968854789,9.104992049,60.557899865,540002626,374806111,,,10.4
Low income,01-01-2013,41.207623147,21.260573010,14745311.326,,12.280664095,,,30.875376719,80.354227678,,155154.11,838618.473787,37.560126453,5.611629338,,,,,,,,,,,,,5.504091220,,1.991175386,418152247677.836,,,,,,,3.052984953,1.058002957,,,37.471258921,8.881855509,60.928352081,553835758,383101110,,,10.5
Low income,01-01-2014,41.334978438,21.123913016,14745264.467,,11.800448621,,,32.283050552,79.790658822,,160504.78,855552.356543,38.500652007,3.740529516,,,,,,,,,,,,,7.120899712,2.346202682,1.812693443,450512676609.534,,,,,,,3.325690031,1.092342121,,,37.007572806,8.668283160,61.311605757,567702296,391250994,,,10.7
Low income,01-01-2015,41.424862312,20.987109082,14745318.128,,10.050656017,,,32.208751733,80.309241548,,144653.01,847826.740279,39.481889977,4.377126651,,,,,,,,,,,,,9.070028269,,1.746892925,450746097287.569,,,,,,,3.255800009,1.266979763,,,36.615481362,8.440182522,61.699518414,582173028,399138264,,,10.7
Low income,01-01-2016,41.572896559,20.843053634,14745325.968,,9.587995337,,,37.441476012,79.650506734,,149210.28,870532.787098,40.533759667,5.706375046,,,,,,,,,,,,,10.857785613,2.3748788,1.443438138,446660010173.2,,,,,,,2.934885025,1.168332708,,,36.221884373,8.190702816,62.214241150,597683499,407391621,,,10.6
Low income,01-01-2017,41.709459839,20.704560710,14745314.053,,8.999388515,,,39.074959605,76.577148947,,179017.85,909705.936813,41.636743429,8.156863234,,,,,,,,,,,,,12.537133978,,1.777409770,494149568983.412,,,,,,,2.768990040,1.077241551,,,35.863826528,7.991289544,62.623713909,613946858,415909007,,,10.7
Low income,01-01-2018,41.818128834,20.568827258,14745329.143,,13.366723198,,,40.495309361,76.647683209,,183120.34,933654.447624,42.784112846,3.439469030,,,,,,,,,,,,,14.155259557,2.348636364,1.180142444,418173076161.261,,,,,,,3.322959900,1.020338557,,,35.559418303,7.820727381,62.995203918,630865826,424647965,,,10.5
Low income,01-01-2019,41.876470614,20.428171973,14745341.404,,12.200475162,,,41.841443748,75.784052188,,191195.28,955993.308515,43.997316456,2.802703079,,,,,,,,,,,,,16.056665742,,1.243303967,445190704339.154,,,,,,,3.382453918,1.015377487,,,35.321047294,7.638910140,63.423990943,648755452,433794614,,,10.6
Low income,01-01-2020,41.949740606,20.290282159,14745302.094,,10.719374882,,,43.223249661,76.987976410,,179664.936,976442.245097,45.238386148,4.332968747,,,,,,,,,,,,,18.753451891,,1.353328255,438045256317.456,,,,,,,3.576571941,1.268777404,,,34.999725855,7.794945447,62.954532536,667053670,443020974,,,10.4
