country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,GDP per capita
Luxembourg,1984-01-01,,,,934.0,,,,,,11737.7690588473,,,,6.43585780786993,,,,,24.8941813701325,33.5296490622669,,,,,,,,,1.04216962842296,4438435492.87908,,,,,,,,,,,11.5,11.1,73.0532195121951,365998.0,70956.0,,,,12126.939198790922
Luxembourg,1985-01-01,,,,934.0,,,,,,12064.1603900672,,,,4.09358778530093,,,,,24.8655249714358,32.0327745743983,,,,,,,,,0.867554425044341,4577211767.10374,,,,,,,,,,26.3,11.2,11.0,73.5341951219512,366706.0,70888.0,,,,12481.965844855933
Luxembourg,1986-01-01,,,,934.0,,,,,,12159.4657327849,,,,0.294563408545436,,,,,24.1607882704428,30.7659223522763,,,,,,,,,0.833086844864453,6685595087.59256,,,,,,,3.78981995582581,,,28.1,11.7,10.8,73.995512195122,368355.0,71000.0,,,,18149.869250023916
Luxembourg,1987-01-01,,,,934.0,,,,,,12275.1180040459,,,,-0.0566629093891044,,,,,24.3602784760468,32.0275680491134,,,,,,,,,0.915915918607726,8320902215.01891,,,,,,,4.08302021026611,,,29.5,11.4,10.8,74.0760975609756,370750.0,71258.0,,,,22443.431463301175
Luxembourg,1988-01-01,,,,934.0,,,,,,13423.4837327621,,,,1.43659056634904,,,,,23.5610686583078,30.8506108642609,,,,,,,,,0.951494528594597,9418167855.18376,,,,,,,4.014319896698,,,28.8,12.3,10.3,74.7882195121951,373450.0,71568.0,,,,25219.35427817314
Luxembourg,1989-01-01,,,,934.0,,,,,,13537.5232033943,,,,3.37095887290443,,,,,22.5975801145433,28.0741034909641,,,,,,,,,0.78845832033386,10037674037.674,,,,,,,3.87238001823425,,,30.8,12.4,10.6,74.5662682926829,377100.0,72060.0,,,,26618.069577496684
Luxembourg,1990-01-01,,,,934.0,,,,100.0,1.71,13667.6705512636,11285.0,12192.61792,,3.25376659083639,,,,2.52016078819326,22.8762783310351,30.1789371472223,,,,,,,0.0,,0.788344680855924,12778792853.6939,,,,,,,,,,27.7,12.9,9.9,75.4383170731707,381850.0,72754.0,,,,33465.47820791908
Luxembourg,1991-01-01,,,,934.0,,,,100.0,1.7,14087.8552971576,11753.4,12683.8962,,3.11835659874851,,,,1.95657501786965,21.6080563317211,30.2277398465596,,,,,,,0.0,,0.811385163106724,13834219728.293,,,,,,,,,,27.2,12.9,9.7,75.4634146341463,387000.0,73027.0,,,,35747.33779920672
Luxembourg,1992-01-01,,,,934.0,,,,100.0,2.01,12927.9020845286,11435.5,12379.26687,,3.15417375961789,,,,2.62215760430915,22.1858223535426,32.8622508045052,,,,,,,0.153198791,,0.827198401049985,15518702634.8808,,,,,,,,,,27.3,13.1,10.3,75.7707317073171,392175.0,72443.0,,,,39570.861566598585
Luxembourg,1993-01-01,,,,934.0,,,,100.0,1.99,12632.2410214479,11645.3,12586.23548,,3.58809818535164,,,,2.90134514586522,23.7543663412643,32.3286262530987,,,,,,,0.302155121,,0.707154433830032,15925521222.0149,,,,,,,,,,27.0,13.5,9.8,75.7121951219512,397475.0,72114.0,,,,40066.724251877225
Luxembourg,1994-01-01,,,,934.0,,,,100.0,2.82,13665.0741453124,10810.6,11741.29764,,2.1947646868907,,,,,25.0283129775525,32.4862889650551,,,,,,,0.496486119,,0.741561435509644,17701798890.7644,,,,,,,,,,28.1,13.5,9.4,76.3707317073171,402925.0,70584.0,,,1.49237582500401,43933.235442736
Luxembourg,1995-01-01,,,,934.0,,,,100.0,4.01,14920.7708779443,8659.9,9595.360606,,1.86769424969105,,,,,24.4732270691556,37.6315574829812,,,,,,,1.590941911,,0.595326878183646,20853093869.7318,,,,,,,3.65909004211426,,,28.3,13.3,9.3,76.5121951219512,408625.0,69903.0,,,0.490634402548355,51032.34963531796
Luxembourg,1996-01-01,,,,934.0,,1.95137453079224,0.269526749849319,100.0,3.08,14629.7302190838,8736.8,9679.113933,,1.18385968843571,,,,,24.6973870800268,37.7274671054478,1.95973467826843,0.175255462527275,,,,,5.551653306,,0.587036047449911,20895314657.9805,1.38130235671997,0.421715974807739,1.70999908447266,0.26764240860939,1.75741672515869,0.300709068775177,3.47681999206543,,,29.0,13.7,9.4,76.519512195122,414225.0,71143.0,1.54998731613159,0.242732837796211,0.968050696814992,50444.3591236176
Luxembourg,1997-01-01,,,,934.0,,,,100.0,4.38,15134.1041840505,8242.2,9180.914131,,1.36751261207943,,,,,25.244152327397,37.527380209243,,,,,,,7.142704085,,0.613890040125864,19563836265.2233,,,,,,,,,,29.6,13.1,9.4,76.880487804878,419450.0,72233.0,,,0.955996668351611,46641.64087548766
Luxembourg,1998-01-01,,,,934.0,,1.88688313961029,0.263197839260101,100.0,6.71,15460.3249352484,7565.5,8507.229367,,0.958570110494674,,,,,25.6011769443944,37.1402697851825,1.96349668502808,0.234208777546883,,,,,11.74555372,,0.63992050413869,20150053345.1878,1.38531887531281,0.381433337926865,1.76372754573822,0.250322580337524,1.49116849899292,0.295288890600204,,,,30.6,12.7,9.2,77.0170731707317,424700.0,72653.0,1.52492868900299,0.258143037557602,0.944346140634388,47445.38108120509
Luxembourg,1999-01-01,,,,934.0,132.294071531867,,,100.0,5.86,14990.4175619955,7920.3,8898.207984,,1.02519676474932,,,,,25.1003284591765,35.7148533813347,,,,,,,17.3879578,,0.57140192589808,21899317598.8414,,,,,,,,,,30.0,13.0,8.8,77.7707317073171,430475.0,71252.0,,,1.39746616093919,50872.449268462515
Luxembourg,2000-01-01,49.7191644072932,33.6769652665025,2574.46,934.0,159.590092634939,1.98398292064667,0.259776890277863,100.0,6.81,15668.1182672473,8556.7,9437.068241,169.472433053922,3.15076707022592,,,1.58314001560211,,25.4725968954966,34.1171051439207,1.89046895503998,0.227839827537537,,,,,22.88732797,,0.54411854308622,21230182989.3036,1.60547471046448,0.352926075458527,1.81531381607056,0.212733447551727,1.84944641590118,0.2539963722229,4.24047231674194,4.93300676,,30.1,13.1,8.6,77.8731707317073,436300.0,68866.0,1.51018667221069,0.241134151816368,0.918214623486094,48659.598875323405
Luxembourg,2001-01-01,49.7191644072932,33.7546514608889,2574.46,934.0,157.395819281434,,,100.0,3.42,15616.3297661514,9118.5,10008.44868,171.501984882267,2.66382110579103,,,,,24.9848941927661,35.249163009091,,,,,,,36.16342251,,0.680287079761237,21387533703.2327,,,,,,,3.53973007202148,5.36152744,,30.9,12.4,8.4,77.8243902439025,441525.0,66922.0,,,2.03966236788937,48440.1420151355
Luxembourg,2002-01-01,49.7191644072932,33.8323376552753,2574.46,934.0,149.318166732308,2.01014494895935,0.280673801898956,100.0,1.32,15980.2767972208,9818.3,10793.08364,173.30818890175,2.07408613571643,,,,,24.7817028715337,36.6812063478711,1.97525644302368,0.24519370496273,,,,,39.84,,0.586825535638613,23649833332.1655,1.63791656494141,0.361368030309677,1.87056970596313,0.248426213860512,1.86433672904968,0.261469304561615,4.61169099807739,5.67507315,,31.0,12.0,8.4,77.9658536585366,446175.0,65592.0,1.40829694271088,0.237350568175316,1.3455554621142,53005.7339209178
Luxembourg,2003-01-01,49.7191644072932,33.9100238496617,2574.46,934.0,150.510808101085,1.64305710792542,0.2227743268013,100.0,1.28,16258.8844850874,10241.6,11211.35535,175.427079853639,2.04984030563518,,,1.62349998950958,,24.6300961285092,38.2197785077809,1.85602164268494,0.237626269459724,,,,,54.55,,0.60717994174289,29667268248.1305,1.44070816040039,0.306289792060852,1.82702851295471,0.215583145618439,1.78860485553741,0.214093759655952,4.86869335174561,5.83644247,,30.2,11.7,9.0,77.7268292682927,451630.0,64389.0,1.53309559822083,0.232990935444832,0.664670439779196,65689.32145369108
Luxembourg,2004-01-01,49.7191644072932,33.9877100440481,2574.46,934.0,166.321730856664,1.82256400585175,0.204954728484154,100.0,1.35,16300.1124220959,11659.8,12663.55929,177.938286087179,2.22567916428889,,,1.58818995952606,,24.0425731854332,38.7992367482131,1.87731623649597,0.251801371574402,,,,,65.88,,0.611235470879585,35064843792.8993,1.31543505191803,0.298551917076111,1.84497785568237,0.210914894938469,1.78424465656281,0.235867440700531,4.90479755401611,6.15188742,,30.2,11.9,7.8,79.1219512195122,458095.0,63322.0,1.66827726364136,0.228559032082558,0.436882971066333,76544.91708684727
Luxembourg,2005-01-01,50.1075953792252,34.0653962384345,2574.46,934.0,183.452042833571,1.64741575717926,0.200907528400421,100.0,1.87,15644.1467200392,11912.9,12901.12298,180.681774041935,2.48769665164088,,,1.55873000621796,,25.3355554538416,38.1755303476578,1.77208602428436,0.219638466835022,,,,,70.0,,0.58477615707441,37672280120.4794,1.33164858818054,0.290354162454605,1.81880056858063,0.212521314620972,1.63860869407654,0.18210557103157,4.85462236404419,5.99415827,,30.8,11.5,7.8,79.4317073170732,465158.0,62340.0,1.58191788196564,0.231447145342827,0.860475046761441,80988.13762308592
Luxembourg,2006-01-01,50.1075953792252,34.1430824328209,2574.46,934.0,200.76026203602,1.87307953834534,0.189837738871574,100.0,2.08,16456.6041169016,11717.2,12697.30746,183.586849281014,2.66631494577069,,,1.64885997772217,,23.9298412043057,35.7178490913472,1.56682622432709,0.202850207686424,,,,,72.51,,0.52078771268481,42910146296.0646,1.3998988866806,0.264850795269012,1.6867743730545,0.176088228821754,1.67486965656281,0.215663254261017,4.42274475097656,5.56112909,,30.9,11.7,8.0,79.2878048780488,472637.0,61400.0,1.54720115661621,0.178238436579704,1.48178411040562,90788.80048761438
Luxembourg,2007-01-01,50.8844573230891,34.2207686272073,2574.46,934.0,202.272844313145,1.96152448654175,0.199889555573463,100.0,3.64,16352.321804693,11114.4,12109.87906,186.444147510546,2.31245861786127,,,1.57165002822876,,24.380345488909,33.9888793613862,1.5860413312912,0.225934103131294,,,,,78.92,3.54,0.50162400683642,51587401415.7872,1.48371803760529,0.256448686122894,1.74790990352631,0.17659167945385,1.73761868476868,0.232354000210762,4.27168464660645,5.25702858,,31.1,11.4,8.1,79.3829268292683,479993.0,60436.0,1.53769946098328,0.17585363984108,1.45873296538531,107475.32029797768
Luxembourg,2008-01-01,50.8844573230891,34.2984548215937,2574.46,934.0,180.846010830249,1.9571373462677,0.197029829025269,100.0,3.96,15937.7877826665,11022.5,12032.55031,189.806794434561,3.40187963025571,,,1.54663002490997,,23.5557107740178,34.6285196495168,1.61668634414673,0.23621729016304,,,,,82.23,,0.364912794964823,58844277701.5258,1.51193952560425,0.257788091897964,1.78934144973755,0.173296168446541,1.65803468227386,0.239074289798737,4.32691144943237,5.46154928,,32.6,11.5,7.4,80.5390243902439,488650.0,59615.0,1.54557907581329,0.169332340359688,1.63721219600295,120422.13793415697
Luxembourg,2009-01-01,50.7679280315095,34.37614101598,2574.46,934.0,171.37213824156,1.96353781223297,0.193182691931725,100.0,3.73,14425.9647276022,10442.9,11443.09647,193.354334501216,0.368041997888887,,,1.58838999271393,,23.8391085158098,38.6720324373854,1.74351441860199,0.229649886488914,,,,,87.31,,0.371311757115607,54467289897.5582,1.45038175582886,0.259138554334641,1.81968367099762,0.169446125626564,1.64333391189575,0.238408625125885,4.86713409423828,6.02683735,,31.2,11.3,7.3,80.6365853658537,497783.0,58848.0,1.55508053302765,0.166747763752937,1.00428225955474,109419.74695310647
Luxembourg,2010-01-01,50.8999945619664,34.4538272103664,2574.46,934.0,188.393937143529,2.03858494758606,0.201939761638641,100.0,3.68,16829.9625409062,11029.1,12034.51682,196.916246513832,2.2736791162154,,,1.4237300157547,,23.8178404378116,37.5877794617632,1.71641802787781,0.238180130720139,0.700203478336334,,,,90.62,3.98,0.441009496679635,56213985987.4168,1.46121859550476,0.255335241556168,1.84410035610199,0.172366604208946,1.67390942573547,0.254995703697205,5.01190233230591,5.72467899,17.1,30.5,11.6,7.4,80.6317073170732,506953.0,58061.0,1.57483577728271,0.163703367114067,1.97211624836438,110885.99137872111
Luxembourg,2011-01-01,50.9893336855108,34.4538272103664,2574.46,934.0,196.753821756186,2.15315341949463,0.19632576406002,100.0,3.76,15586.084225432,10906.8,11901.70845,201.342029008025,3.41068341068342,,,1.42453002929688,,23.9870478540645,37.7583197126326,1.74265909194946,0.232470527291298,,,,,90.02985856,,0.376775588804359,61696281326.2453,1.31742680072784,0.252362549304962,1.82353007793427,0.162708222866058,1.85898303985596,0.252882987260818,4.98958110809326,5.0190835,16.8,32.1,10.9,7.4,80.9878048780488,518347.0,57505.0,1.60453939437866,0.161986157298088,0.771893802850604,119025.0572034666
Luxembourg,2012-01-01,51.0475983313005,34.4538272103664,2574.46,934.0,218.403424352654,2.1143639087677,0.180626049637794,100.0,4.15,14703.9435272137,10698.0,11672.88304,206.235870823396,2.66284165508021,,,1.20664000511169,,24.4278271542178,38.6174033671065,1.66362190246582,0.229813829064369,,,,,91.94992374,3.82,0.358937251707305,59776383527.3602,1.33191883563995,0.232475996017456,1.79168510437012,0.168560966849327,1.75988602638245,0.253873139619827,3.87815999984741,4.4276371,18.4,34.3,11.3,7.3,81.3926829268293,530946.0,57082.0,1.64990067481995,0.157095238566399,0.0,112584.67627095825
Luxembourg,2013-01-01,50.8378456064573,34.4538272103664,2574.46,934.0,230.937128089799,2.1157751083374,0.184868261218071,100.0,5.71,14193.1684334511,10173.3,11156.60756,211.05785290896,1.73403963519162,,,1.23380994796753,,24.5522669560732,38.5515245916909,1.62291133403778,0.226528331637383,,,,,93.7765,,0.358492375793951,65203276466.9763,1.33524811267853,0.237678200006485,1.80766177177429,0.170155346393585,1.77097725868225,0.251534342765808,3.69939088821411,4.39057875,19.0,32.0,11.3,7.0,81.8,543360.0,56651.0,1.63109636306763,0.151881396770477,0.184139850533683,120000.14072985921
Luxembourg,2014-01-01,50.8805730133698,34.4538272103664,2574.46,934.0,247.050476361235,2.06938242912292,0.177785441279411,100.0,6.85,13914.6784488756,9643.2,10634.67368,216.091529874226,0.628543985440717,,,1.21700000762939,,24.7451571133867,37.7373163017542,1.64855718612671,0.241669207811356,,,,,94.67,3.946726,0.366856825936978,68804811897.6445,1.37832379341125,0.200023159384727,1.9021475315094,0.18713553249836,1.6250411272049,0.255490243434906,3.85569000244141,4.40729094,19.0,31.2,10.9,6.9,82.2292682926829,556319.0,56277.0,1.55471169948578,0.172793075442314,0.719334543613703,123678.70214327482
Luxembourg,2015-01-01,50.9893336855108,34.4538272103664,2574.46,934.0,267.933909883169,2.05357670783997,0.173532247543335,100.0,9.09,,9133.4,10124.50943,221.251835336342,0.474743161437779,,,1.2522599697113,,23.3218593726636,37.2151192531445,1.69271349906921,0.240213677287102,,,,,96.37671417,,0.415571527949753,60071584216.1375,1.42636823654175,0.204413458704948,1.83880865573883,0.179038375616074,1.64557504653931,0.245925933122635,3.76792001724243,4.29385996,18.5,32.9,10.7,7.0,82.2926829268293,569604.0,55941.0,1.546830534935,0.169728800654411,0.878105750275506,105462.01258442269
Luxembourg,2016-01-01,50.7488949138849,34.4538272103664,2574.46,934.0,261.644732760527,2.04964756965637,0.17221799492836,100.0,13.5,,8845.9,9839.11791,226.072263698018,0.290833333333317,,,1.26689994335175,,23.7675096749456,36.8348917454341,1.65607154369354,0.219070240855217,,,,68.7441666666667,98.13669867,4.219409,0.378949157263331,62216885435.9488,1.40361714363098,0.207869693636894,1.72087299823761,0.187532171607018,1.71001076698303,0.249921858310699,3.40244603157043,4.28179646,19.8,31.7,10.4,6.8,82.6853658536585,582014.0,55524.0,1.5002669095993,0.159270986914635,0.857116898745352,106899.29354955173
Luxembourg,2017-01-01,50.9458294166544,34.4538272103664,2574.46,934.0,272.388154853843,1.94049072265625,0.151305660605431,100.0,15.32,,9006.5,10011.86329,231.635372078028,1.73079959118887,,,1.23898005485535,,24.5181470528935,37.758533855547,1.64494383335114,0.221605092287064,0.692,,,71.0133333333333,97.36296032,,0.495110917223231,65712180342.9836,1.31289196014404,0.214783161878586,1.69941771030426,0.176228210330009,1.68155860900879,0.242883190512657,3.48645997047424,4.35383892,21.5,34.5,10.4,7.1,82.0951219512195,596336.0,55298.0,1.52188515663147,0.161406636238098,0.335411487004901,110193.21379722773
Luxembourg,2018-01-01,51.1015902363991,34.4538272103664,2574.46,934.0,276.759294111585,2.04786849021912,0.165106952190399,100.0,16.05,,9320.8,10311.59007,236.146609386046,1.5281952430738,,,1.17180001735687,,26.6445939070641,38.7943071095563,1.73642694950104,0.221195086836815,0.692368566989899,,,78.86375,97.06129871,3.63,0.500655642661875,71000359760.4611,1.34725511074066,0.212974011898041,1.76834964752197,0.168202519416809,1.7491340637207,0.243935689330101,3.66211009025574,4.46583462,21.9,35.4,10.3,7.1,82.2951219512195,607950.0,54831.0,1.54260861873627,0.164488717913628,0.493491667393196,116786.51165467736
Luxembourg,2019-01-01,51.1144084584729,34.4538272103664,2574.46,934.0,299.977392016761,2.07251167297363,0.183920800685883,100.0,16.45,,9500.3,10494.95324,240.827591028798,1.74332075653848,,,1.18287003040314,,26.4537121940422,39.4935081599555,1.69563114643097,0.228583186864853,,72.0,,78.33125,97.12063569,,0.546705762701995,69890505323.5842,1.33317494392395,0.228971391916275,1.7501482963562,0.17206697165966,1.68511009216309,0.243687197566032,3.73954010009766,4.67248201,20.6,34.2,10.0,6.9,82.6390243902439,620001.0,54417.0,1.49149036407471,0.155716508626938,0.645189387279769,112726.43967281375
Luxembourg,2020-01-01,51.3257149072038,34.4538272103664,2574.46,934.0,304.786257608478,2.023770570755,0.177002340555191,100.0,20.79,,7853.1,8813.977022,244.874264894386,0.819957302127036,,,1.09150004386902,,25.2302238474092,42.8232729865804,1.79281723499298,0.231866836547852,0.686146140098572,,87.8,83.905,98.45962893,,0.57578622567143,73699366700.2134,1.21239566802979,0.231230169534683,1.73846471309662,0.161185085773468,1.83817708492279,0.260185420513153,3.83822989463806,5.03534985,20.9,33.4,10.2,7.3,82.1439024390244,630419.0,53882.0,1.49723064899445,0.119024693965912,0.475888702322892,116905.37039685257
Luxembourg,2021-01-01,51.5879058132579,34.4538272103664,2574.46,,327.166162351816,1.84118163585663,0.162209302186966,100.0,,,,,248.62068161867,2.52692009066166,,,1.04215002059937,,26.1142778015629,39.3827243070356,1.67903685569763,0.227233394980431,,,,88.4133333333333,98.66086333,,0.471678356636088,85584105993.8746,1.1939195394516,0.22979348897934,1.74802362918854,0.157173991203308,1.90669333934784,0.231103107333183,4.63915252685547,4.67554569,,32.7,10.5,7.0,82.7487804878049,640064.0,53305.0,1.49592709541321,0.110341459512711,0.625663790177391,133711.79443598547
Luxembourg,2022-01-01,,,,,317.262135122047,1.88360249996185,0.162981450557709,,,,,,,6.33600807777919,,,,,,,1.77271509170532,0.238205507397652,,,,87.8416666666667,98.24203749,3.6,0.700406724896945,81641807865.7591,1.06388890743256,0.226615026593208,1.76914703845978,0.164331361651421,1.83396697044373,0.234129175543785,,,,,,,,653103.0,53025.0,1.53623878955841,0.109384782612324,,125006.0218154856
